FUNCTION00,STREET_N01,Segment_Di,Lanes,Median,Park,Shoulder,Bikelane,PedCrossin,Length,Index,Dir_drive,ADTJan2009-Dec2009,ADTJan2010-Dec2010,ADTJan2011-Dec2011,ADTJan2012-Dec2012,ADTJan2013-Dec2013,ADTJan2014-Dec2014,ADTJan2015-Dec2015,ADTJan2016-Dec2016,ADTJan2017-Dec2017,ADTJan2018-Dec2018,CollisionsJan2009-Dec2009,CollisionsJan2010-Dec2010,CollisionsJan2011-Dec2011,CollisionsJan2012-Dec2012,CollisionsJan2013-Dec2013,CollisionsJan2014-Dec2014,CollisionsJan2015-Dec2015,CollisionsJan2016-Dec2016,CollisionsJan2017-Dec2017,CollisionsJan2018-Dec2018,LnAvgADT,LnLength,SumCollisions,Offset,Offset2,Distance_to_school,Distance_to_senior,Number of DFS,Site_ID,Location_D,Direction,Speed_Limi,Ward,Neighbourh,Neighbou_1,Latitude,Longitude,Interventi,Enforcemen,Site_ID.1,Location_D.1,Direction.1,Speed_Limi.1,Ward.1,Neighbourh.1,Neighbou_1.1,Latitude.1,Longitude.1,Interventi.1,Enforcemen.1,Site_ID.2,Location_D.2,Direction.2,Speed_Limi.2,Ward.2,Neighbourh.2,Neighbou_1.2,Latitude.2,Longitude.2,Interventi.2,Enforcemen.2,avgADT,speed_osm,lanes_osm
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6168797,-113.5358864,,,,,,,,,,,,,,,,,,,,,,,,,11034.02844,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61579157,-113.4110908,,,,,,,,,,,,,,,,,,,,,,,,,5708.949526,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61512345,-113.4802566,,,,,,,,,,,,,,,,,,,,,,,,,11792.525,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61582259,-113.4556026,,,,,,,,,,,,,,,,,,,,,,,,,9968.25,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61577373,-113.4259149,,,,,,,,,,,,,,,,,,,,,,,,,9488.662068,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61583027,-113.4378257,,,,,,,,,,,,,,,,,,,,,,,,,9613.75,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61664483,-113.5449264,,,,,,,,,,,,,,,,,,,,,,,,,7102.173022,40,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61416707,-113.509135,,,,,,,,,,,,,,,,,,,,,,,,,11166.81999,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61411683,-113.497034,,,,,,,,,,,,,,,,,,,,,,,,,12979.21084,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61705757,-113.5354114,,,,,,,,,,,,,,,,,,,,,,,,,11037.23255,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61494607,-113.5240235,,,,,,,,,,,,,,,,,,,,,,,,,10194.41945,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.6158775,-113.4102916,,,,,,,,,,,,,,,,,,,,,,,,,6394.739257,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61590853,-113.4547416,,,,,,,,,,,,,,,,,,,,,,,,,10763.3,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61591789,-113.4373485,,,,,,,,,,,,,,,,,,,,,,,,,9942.05,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61586155,-113.425489,,,,,,,,,,,,,,,,,,,,,,,,,9525.249772,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61682344,-113.5446343,,,,,,,,,,,,,,,,,,,,,,,,,6249.116313,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61462679,-113.5579232,,,,,,,,,,,,,,,,,,,,,,,,,3556.153403,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.61462679,-113.5579232,,,,,,,,,,,,,,,,,,,,,,,,,3568.729586,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53539629,-113.5903131,,,,,,,,,,,,,,,,,,,,,,,,,9827.339234,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55354821,-113.5903868,,,,,,,,,,,,,,,,,,,,,,,,,9266.528913,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5612762,-113.5904057,,,,,,,,,,,,,,,,,,,,,,,,,10197.75,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5612762,-113.5904057,,,,,,,,,,,,,,,,,,,,,,,,,10962.6,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56657792,-113.5904104,,,,,,,,,,,,,,,,,,,,,,,,,9242.294312,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56657792,-113.5904104,,,,,,,,,,,,,,,,,,,,,,,,,9703.553717,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53552818,-113.602771,,,,,,,,,,,,,,,,,,,,,,,,,4357.89177,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62866834,-113.4747992,,,,,,,,,,,,,,,,,,,,,,,,,13395.23877,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62873147,-113.4893909,,,,,,,,,,,,,,,,,,,,,,,,,13788.65978,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62871009,-113.4844026,,,,,,,,,,,,,,,,,,,,,,,,,18863.61153,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62861822,-113.4634953,,,,,,,,,,,,,,,,,,,,,,,,,9697.587219,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62872808,-113.5561598,,,,,,,,,,,,,,,,,,,,,,,,,5104.210074,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62879648,-113.4631711,,,,,,,,,,,,,,,,,,,,,,,,,7865.882107,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62875685,-113.4744912,,,,,,,,,,,,,,,,,,,,,,,,,13016.69207,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62879982,-113.4843712,,,,,,,,,,,,,,,,,,,,,,,,,17294.26838,40,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62876455,-113.5190744,,,,,,,,,,,,,,,,,,,,,,,,,5840.033806,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62876455,-113.5190744,,,,,,,,,,,,,,,,,,,,,,,,,6027.689874,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62889125,-113.5283337,,,,,,,,,,,,,,,,,,,,,,,,,6934.117594,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62889125,-113.5283337,,,,,,,,,,,,,,,,,,,,,,,,,6845.032737,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62863499,-113.4474287,,,,,,,,,,,,,,,,,,,,,,,,,7912.8,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62863499,-113.4474287,,,,,,,,,,,,,,,,,,,,,,,,,7079.8,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62867198,-113.4555023,,,,,,,,,,,,,,,,,,,,,,,,,8359.692231,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62867198,-113.4555023,,,,,,,,,,,,,,,,,,,,,,,,,7401.356861,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.57127505,-113.3196215,,,,,,,,,,,,,,,,,,,,,,,,,3327.395864,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50088328,-113.615339,,,,,,,,,,,,,,,,,,,,,,,,,7894.437011,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5079822,-113.615326,,,,,,,,,,,,,,,,,,,,,,,,,18285.41167,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50277096,-113.6155299,,,,,,,,,,,,,,,,,,,,,,,,,7286.921719,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50834223,-113.6155097,,,,,,,,,,,,,,,,,,,,,,,,,18056.75591,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49904272,-113.6300738,,,,,,,,,,,,,,,,,,,,,,,,,7415.875,60,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50623394,-113.6308523,,,,,,,,,,,,,,,,,,,,,,,,,9932.942751,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.51782466,-113.63045,,,,,,,,,,,,,,,,,,,,,,,,,17296.21495,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52644954,-113.6299105,,,,,,,,,,,,,,,,,,,,,,,,,14462.35511,50,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.531034,-113.6304285,,,,,,,,,,,,,,,,,,,,,,,,,13514.33843,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53956096,-113.6272965,,,,,,,,,,,,,,,,,,,,,,,,,15919.80658,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49913325,-113.6302916,,,,,,,,,,,,,,,,,,,,,,,,,7751.6,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50641429,-113.6310542,,,,,,,,,,,,,,,,,,,,,,,,,11009.09606,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5180949,-113.6306663,,,,,,,,,,,,,,,,,,,,,,,,,16958.31809,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.52662991,-113.63012,,,,,,,,,,,,,,,,,,,,,,,,,14357.10544,50,5
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5311242,-113.6305394,,,,,,,,,,,,,,,,,,,,,,,,,12038.4148,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.53956179,-113.6275635,,,,,,,,,,,,,,,,,,,,,,,,,13549.31128,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54594127,-113.6273868,,,,,,,,,,,,,,,,,,,,,,,,,10032.95685,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54594127,-113.6273868,,,,,,,,,,,,,,,,,,,,,,,,,8901.726995,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55097337,-113.6273728,,,,,,,,,,,,,,,,,,,,,,,,,8705.88593,60,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55097337,-113.6273728,,,,,,,,,,,,,,,,,,,,,,,,,8180.414352,60,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55645465,-113.6273261,,,,,,,,,,,,,,,,,,,,,,,,,6910.166956,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.55645465,-113.6273261,,,,,,,,,,,,,,,,,,,,,,,,,6465.875292,50,4
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46195129,-113.6369193,,,,,,,,,,,,,,,,,,,,,,,,,2211.737982,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49204742,-113.6652423,,,,,,,,,,,,,,,,,,,,,,,,,6133.647743,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49204798,-113.6654427,,,,,,,,,,,,,,,,,,,,,,,,,5973.793543,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48333019,-113.664969,,,,,,,,,,,,,,,,,,,,,,,,,2343.864814,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48333019,-113.664969,,,,,,,,,,,,,,,,,,,,,,,,,2252.97195,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50121108,-113.6644995,,,,,,,,,,,,,,,,,,,,,,,,,5120.696958,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50121108,-113.6644995,,,,,,,,,,,,,,,,,,,,,,,,,5381.719623,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45245092,-113.4544137,,,,,,,,,,,,,,,,,,,,,,,,,13363.95,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45168169,-113.4631384,,,,,,,,,,,,,,,,,,,,,,,,,15112.7,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45356089,-113.4418077,,,,,,,,,,,,,,,,,,,,,,,,,11907.62743,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4543545,-113.4015475,,,,,,,,,,,,,,,,,,,,,,,,,8530.835547,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45522918,-113.4148562,,,,,,,,,,,,,,,,,,,,,,,,,12146.82913,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45186004,-113.4628336,,,,,,,,,,,,,,,,,,,,,,,,,14446.65,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45262895,-113.4540426,,,,,,,,,,,,,,,,,,,,,,,,,11611.5,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45373746,-113.4411324,,,,,,,,,,,,,,,,,,,,,,,,,11443.94178,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45435309,-113.401266,,,,,,,,,,,,,,,,,,,,,,,,,8215.180267,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45549571,-113.4142338,,,,,,,,,,,,,,,,,,,,,,,,,11699.96041,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45403398,-113.6643866,,,,,,,,,,,,,,,,,,,,,,,,,2283.071569,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45407617,-113.3821741,,,,,,,,,,,,,,,,,,,,,,,,,7368.045709,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45407617,-113.3821741,,,,,,,,,,,,,,,,,,,,,,,,,7566.397589,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45403085,-113.3734714,,,,,,,,,,,,,,,,,,,,,,,,,5398.307493,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45403085,-113.3734714,,,,,,,,,,,,,,,,,,,,,,,,,5633.647368,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45840978,-113.4410289,,,,,,,,,,,,,,,,,,,,,,,,,5978.514733,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45840978,-113.4410289,,,,,,,,,,,,,,,,,,,,,,,,,5639.063022,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45884373,-113.457188,,,,,,,,,,,,,,,,,,,,,,,,,4816.585468,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.45884373,-113.457188,,,,,,,,,,,,,,,,,,,,,,,,,5397.908061,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46476931,-113.4178844,,,,,,,,,,,,,,,,,,,,,,,,,8103.126166,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46358463,-113.3964499,,,,,,,,,,,,,,,,,,,,,,,,,7936.249199,50,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46379629,-113.4028061,,,,,,,,,,,,,,,,,,,,,,,,,7042.826765,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46514099,-113.458722,,,,,,,,,,,,,,,,,,,,,,,,,9898.75,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46525043,-113.424451,,,,,,,,,,,,,,,,,,,,,,,,,9200.828829,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46537525,-113.4317559,,,,,,,,,,,,,,,,,,,,,,,,,9520.135148,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46653212,-113.5104046,,,,,,,,,,,,,,,,,,,,,,,,,5015.735328,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46774793,-113.5001982,,,,,,,,,,,,,,,,,,,,,,,,,9517.892691,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46367452,-113.3964562,,,,,,,,,,,,,,,,,,,,,,,,,8165.035997,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46388622,-113.4028214,,,,,,,,,,,,,,,,,,,,,,,,,6941.327665,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46531776,-113.4580692,,,,,,,,,,,,,,,,,,,,,,,,,10527,60,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46555389,-113.4315292,,,,,,,,,,,,,,,,,,,,,,,,,9043.02424,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46533847,-113.4240748,,,,,,,,,,,,,,,,,,,,,,,,,9101.143238,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46783635,-113.4998553,,,,,,,,,,,,,,,,,,,,,,,,,10676.70325,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46679947,-113.5098594,,,,,,,,,,,,,,,,,,,,,,,,,5359.373592,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4671472,-113.5292973,,,,,,,,,,,,,,,,,,,,,,,,,2953.6748,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4671472,-113.5292973,,,,,,,,,,,,,,,,,,,,,,,,,3798.471189,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47703833,-113.3740152,,,,,,,,,,,,,,,,,,,,,,,,,4494.712854,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47395189,-113.3853286,,,,,,,,,,,,,,,,,,,,,,,,,6367.751154,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47413072,-113.3851543,,,,,,,,,,,,,,,,,,,,,,,,,7251.057852,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47721589,-113.3736029,,,,,,,,,,,,,,,,,,,,,,,,,5474.992532,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47730584,-113.578613,,,,,,,,,,,,,,,,,,,,,,,,,4428.349042,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47730584,-113.578613,,,,,,,,,,,,,,,,,,,,,,,,,4314.524881,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54295106,-113.418428,,,,,,,,,,,,,,,,,,,,,,,,,12107.85497,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.54313212,-113.4187032,,,,,,,,,,,,,,,,,,,,,,,,,11412.19871,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56883065,-113.4183946,,,,,,,,,,,,,,,,,,,,,,,,,5598.959046,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.56883065,-113.4183946,,,,,,,,,,,,,,,,,,,,,,,,,4499.230677,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.62585884,-113.4117049,,,,,,,,,,,,,,,,,,,,,,,,,3914.925344,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48814861,-113.5007283,,,,,,,,,,,,,,,,,,,,,,,,,10416.2901,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.48823919,-113.500902,,,,,,,,,,,,,,,,,,,,,,,,,8926.836548,50,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49714389,-113.5250378,,,,,,,,,,,,,,,,,,,,,,,,,2321.923406,50,1
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4979482,-113.5018686,,,,,,,,,,,,,,,,,,,,,,,,,13146.03561,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49815399,-113.5081641,,,,,,,,,,,,,,,,,,,,,,,,,14285.07752,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.49824289,-113.507931,,,,,,,,,,,,,,,,,,,,,,,,,11964.31337,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46350343,-113.4349778,,,,,,,,,,,,,,,,,,,,,,,,,13478.97899,40,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.46971723,-113.437808,,,,,,,,,,,,,,,,,,,,,,,,,14346.85,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47908289,-113.4420934,,,,,,,,,,,,,,,,,,,,,,,,,15716.1,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4176198,-113.4425974,,,,,,,,,,,,,,,,,,,,,,,,,2545.367649,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42265216,-113.4426143,,,,,,,,,,,,,,,,,,,,,,,,,4158.661825,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4636851,-113.435388,,,,,,,,,,,,,,,,,,,,,,,,,12583.39069,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4700789,-113.4382822,,,,,,,,,,,,,,,,,,,,,,,,,14947.4,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.47944486,-113.442634,,,,,,,,,,,,,,,,,,,,,,,,,15876.25,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.41762071,-113.4427914,,,,,,,,,,,,,,,,,,,,,,,,,2552.651918,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42265306,-113.4428068,,,,,,,,,,,,,,,,,,,,,,,,,4181.730772,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4393557,-113.4403053,,,,,,,,,,,,,,,,,,,,,,,,,6779.50213,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.4393557,-113.4403053,,,,,,,,,,,,,,,,,,,,,,,,,6861.524367,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44912863,-113.4356262,,,,,,,,,,,,,,,,,,,,,,,,,8727.85,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.44912863,-113.4356262,,,,,,,,,,,,,,,,,,,,,,,,,8269.3,60,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42849335,-113.4426462,,,,,,,,,,,,,,,,,,,,,,,,,5919.158841,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.42849335,-113.4426462,,,,,,,,,,,,,,,,,,,,,,,,,5267.840293,60,3
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.5028477,-113.6401812,,,,,,,,,,,,,,,,,,,,,,,,,4779.971277,40,2
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53.50379006,-113.6251776,,,,,,,,,,,,,,,,,,,,,,,,,6951.624497,40,2
